"observed","predNN","predPCR","predPLS","predRidge","predLars","predSVMR","predMars","predKNN"
0.84,0.827617702850541,0.642923229318953,0.692556476759351,0.689549998419837,0.687967691786332,0.793380649784828,0.724514540359403,0.7075
0.76,0.740884443831253,0.642923327558958,0.675139177013546,0.675364925218754,0.677639229562151,0.641901949244001,0.736495670239891,0.659
0.69,0.746474457978018,0.64292325936707,0.666071545442378,0.665886410397385,0.66782767500749,0.685946213134084,0.736495670239891,0.6955
0.69,0.733875270314015,0.642923348886198,0.664349350456709,0.666204707607988,0.66966723348692,0.701051044498245,0.736495670239891,0.659
0.76,0.741401448724267,0.642923335374256,0.644418575402505,0.644801012477086,0.647444413527447,0.668257920032966,0.736495670239891,0.664
0.82,0.793302975611476,0.642923243974756,0.708347729214279,0.707813482216376,0.70952963852202,0.759567395274255,0.736495670239891,0.749
0.78,0.776380300887188,0.642923675390306,0.705645161225478,0.704257072395038,0.705291380213039,0.703855443576852,0.736495670239891,0.7105
0.77,0.810746311435316,0.642923251720117,0.696952158286117,0.694397776152277,0.695906751552769,0.720764956366515,0.736495670239891,0.706
0.76,0.749752787745092,0.642923037793911,0.693734056008906,0.696781522797736,0.700001503355111,0.647044715578307,0.766694259029516,0.6605
0.84,0.803114034191917,0.642923345234307,0.721655299422661,0.725707257708638,0.729244860821524,0.731195929191676,0.766694259029516,0.6695
0.75,0.75961058760806,0.642923261371448,0.690886128034355,0.693204726251008,0.695971297912466,0.70229593849936,0.766694259029516,0.636
0.73,0.744913925122058,0.642923059121151,0.682944229452069,0.68762130518697,0.69202950727988,0.700953235009997,0.766694259029516,0.638571428571429
0.45,0.456657539582984,0.642923238665495,0.473817698511564,0.482660427658374,0.486758619274374,0.450631417709964,0.531306613538092,0.4525
0.81,0.795323163386727,0.642922941574032,0.732816049447479,0.734662447208827,0.737604789706306,0.715191820465296,0.766694259029516,0.7035
0.43,0.45413049244508,0.642923081268931,0.474564844562865,0.483008333055006,0.486447059103167,0.468119379066049,0.531497751927142,0.4475
0.91,0.824804864956109,0.642922987723391,0.710828470336185,0.713337434437443,0.716282361752574,0.722372495519623,0.766694259029516,0.661
0.85,0.758434014827243,0.642923032380633,0.661966569551384,0.666418752406518,0.670004380448682,0.701080090084718,0.766694259029516,0.619
0.846666667,0.711904397959,0.642923093088963,0.665142068422604,0.669981616356904,0.673580030331914,0.695418376075172,0.738982296734442,0.64840166675
0.64,0.629061448881449,0.641689425600188,0.706684350707024,0.703110644690313,0.702010512840078,0.557227551102559,0.661849420249399,0.659
0.69,0.684451150350359,0.641689733040584,0.73460559412078,0.732036379601216,0.731253870306492,0.700257306652425,0.661849420249399,0.6745
0.42,0.417827707991997,0.641689626471772,0.486767993209682,0.488989549550952,0.488767628759341,0.411336937217199,0.425951587953067,0.446
0.56,0.525409836055745,0.641689561852172,0.633989152000791,0.631923099052445,0.631411343685211,0.576533993908256,0.57993563670078,0.621
0.68,0.65936637049809,0.641689329380309,0.745766344145597,0.740991569101405,0.739613799191273,0.646593295445628,0.661849420249399,0.685
0.69,0.675435553410317,0.641689773431537,0.737190334918955,0.732002791866598,0.729662663490966,0.662379314071747,0.661849420249399,0.66
0.43,0.388710342576514,0.641689541295652,0.472143565340817,0.475212981742634,0.474702680744482,0.385612745140727,0.410454913839897,0.4495
0.7,0.674780055165907,0.641689375529668,0.723778765034303,0.719666556330021,0.718291371237541,0.660763497024318,0.661849420249399,0.6315
0.67,0.667885941543712,0.64168970877899,0.737684837758897,0.733222730458817,0.730839035505407,0.762132198427896,0.661849420249399,0.707
0.72,0.725371884294187,0.642922725122987,0.672241223093959,0.67440659965711,0.67300631075258,0.725593734266375,0.763342428170387,0.6895
0.68,0.751794311696125,0.642922789295876,0.68868718362442,0.688498843099556,0.685688365845925,0.839144465501372,0.763342428170387,0.68
0.77,0.774093764912197,0.642922607575867,0.722113043089369,0.721447741678967,0.718581593179005,0.808862480977746,0.763342428170387,0.735
0.76,0.809544375786391,0.642922986974548,0.714031536702669,0.71367890303638,0.709806829493139,0.86287298819617,0.763342428170387,0.722
0.69,0.695349591598709,0.641689612692963,0.682865116028047,0.678786772577591,0.678424321236082,0.574960286375726,0.692858472189435,0.6285
0.63,0.677328758628779,0.641689620508261,0.652144514417005,0.648222859835923,0.648229505201378,0.63816690968996,0.692858472189435,0.631
0.78,0.750954174657955,0.641689536854122,0.704678097300617,0.697819623511114,0.6966918432267,0.697540093657334,0.692858472189435,0.6665
0.88,0.763492120999812,0.642923178968277,0.695818057589667,0.697875859791929,0.701379818154449,0.649368042162829,0.779082775063034,0.6595
0.67,0.673917077640253,0.642923462487138,0.588724425044963,0.592464739123583,0.595925316647148,0.638427763244506,0.665761978552063,0.564
0.92,0.818096840422729,0.642923486408673,0.723739301003422,0.726801594702832,0.730623175620863,0.748300175928013,0.779082775063034,0.6705
0.9,0.77187985923444,0.642923402545814,0.692970129615116,0.694299063245202,0.697349612711805,0.709100394809177,0.779082775063034,0.6465
0.89,0.807528730566261,0.642923082748397,0.73490005102824,0.73575678420302,0.738983104505644,0.726829628686791,0.779082775063034,0.6815
0.45,0.472489861335175,0.642923222443297,0.476648846143626,0.484102670049199,0.487825373902505,0.471346168298171,0.544437489790492,0.458
0.886666667,0.730861292398697,0.64292346026691,0.65432990840374,0.656509076017123,0.660983378294632,0.58439864149942,0.813366547434393,0.6221283334
0.58,0.615066067102443,0.641687929010802,0.697707762226082,0.705105264171018,0.706926179376113,0.661042402349671,0.685026320784924,0.689
0.62,0.662622323710086,0.641688236451197,0.725629005639838,0.734030999081921,0.736169536842527,0.688506913121089,0.685026320784924,0.729
0.54,0.61403802227141,0.641687860818913,0.688640130654914,0.695626749349648,0.697114624821452,0.652326358153172,0.685026320784924,0.6545
0.54,0.609831051795356,0.641687950338042,0.686917935669245,0.695945046560252,0.698954183300882,0.584595923796575,0.685026320784924,0.6755
0.61,0.635788766540723,0.641688435790172,0.707009921459077,0.713893970034004,0.715501478350035,0.693297891196219,0.685026320784924,0.7275
0.55,0.639974966039534,0.641688014510931,0.703363896199706,0.710037290002698,0.711636238394228,0.765419251440118,0.685026320784924,0.7285
0.58,0.610001999537691,0.6416879368261,0.666987160615041,0.67454135142935,0.676731363341409,0.658779736540906,0.685026320784924,0.6565
0.68,0.675068094347324,0.641688125727291,0.71610937597775,0.722187293415556,0.723896513224128,0.849474438233977,0.685026320784924,0.773
0.63,0.666287985765644,0.641687832790922,0.736789755664655,0.742986188582109,0.744529465727308,0.712679016894115,0.685026320784924,0.7205
0.42,0.372692528240877,0.641687972485822,0.478538550780041,0.491332074428288,0.49337173512417,0.371972387300611,0.448893009260108,0.4495
0.59,0.672612544599683,0.641688212189603,0.728708249277955,0.735217349939521,0.735754702041442,0.740676585087947,0.685026320784924,0.743
0.63,0.721768284638363,0.641690044387036,0.72077920648279,0.715531893166132,0.715395904686898,0.71175415004654,0.690491178744404,0.6765
0.56,0.720055435597556,0.641690243726011,0.702160122302029,0.695394864118216,0.694727846194406,0.632461827778532,0.690491178744404,0.672
0.59,0.659037138623241,0.641689822446769,0.698514097042658,0.691538184086909,0.690862606238599,0.593258307299457,0.690491178744404,0.6465
0.58,0.643921872315328,0.641689744761938,0.662137361457993,0.656042245513561,0.655957731185781,0.575282115083165,0.690491178744404,0.6195
0.5,0.553930652022686,0.641689873198624,0.620162764362801,0.61541861261736,0.615553378065617,0.527579356983299,0.608834876892819,0.64
0.6,0.710601716277477,0.641690084777988,0.723363947280966,0.715498305431513,0.713804697871373,0.646802632346127,0.690491178744404,0.6595
0.49,0.525694833731011,0.644162455734096,0.457185488471172,0.457487881204906,0.457662698135157,0.482066985237465,0.573081677869713,0.4565
0.81,0.739702912541642,0.644162340362642,0.682757979942138,0.676541002175948,0.675615641234008,0.643658136741441,0.807399303525685,0.624
0.75,0.764200928915798,0.644162262677811,0.646381244357473,0.641045063602599,0.64071076618119,0.725032888564217,0.807399303525685,0.633
0.78,0.774480059003387,0.644162158642633,0.716183839407087,0.709489900755359,0.708508868567088,0.697193951121821,0.807399303525685,0.692
0.69,0.761329847086788,0.644162249449235,0.645334359510992,0.64124620595305,0.640908459309465,0.669700056997815,0.807399303525685,0.63
0.66,0.639478345217486,0.617738877863649,0.662366930053074,0.659116742102834,0.666055947652215,0.635869536533714,0.683404112687536,0.6755
0.68,0.629964079196818,0.617739363315779,0.682458915842906,0.677065665576586,0.682603242701368,0.790459446501927,0.683404112687536,0.685714285714286
0.67,0.66384517318163,0.617738864351707,0.64243615499887,0.637713046971932,0.643833127692742,0.686972531702883,0.683404112687536,0.658
0.55,0.664280885916976,0.617738992788393,0.600461557903678,0.597089414075731,0.603428774572579,0.502096855438297,0.600984232447646,0.5845
0.67,0.623906232768954,0.617738851123131,0.641389270152389,0.637914189322383,0.644030820821018,0.695286159574247,0.683404112687536,0.6625
0.54,0.537255096769033,0.574782270534894,0.558746999643596,0.54782390375252,0.569842466102931,0.537268252123966,0.460423088206358,0.51081166665
0.5,0.509171092283222,0.574781984421738,0.520035929673004,0.509737951230852,0.532627112561286,0.532454278104072,0.460423088206358,0.50881166665
0.54,0.508509031446618,0.574782048594627,0.536481890203465,0.523830194673298,0.545309167654632,0.49790246690053,0.460423088206358,0.50881166665
0.48,0.455901660796233,0.469398997619547,0.468957245452682,0.428166659556521,0.40994622928844,0.652813443354518,0.455001649487044,0.479105
0.48,0.486099295532236,0.469399220880056,0.585353037230381,0.542366486087854,0.523976029769662,0.505820157107369,0.455001649487044,0.492105
0.48,0.48492236772545,0.469398910817175,0.594452491749053,0.550659809469405,0.532371064643756,0.327892805802372,0.455001649487044,0.488605
0.49,0.488603625772943,0.469399061932033,0.606556862209317,0.562469927401151,0.543052881446629,0.421763325442212,0.455001649487044,0.504605
0.49,0.480996667542609,0.469398997279486,0.607051365049258,0.563689865993371,0.544229253461069,0.379489534691309,0.455001649487044,0.504605
0.5,0.496844013339913,0.638449903521169,0.519037611359178,0.511809427283667,0.514190158821648,0.494349176942698,0.564398159655521,0.52042666668
0.42,0.472619650306117,0.63844964312632,0.420151502157152,0.415326635097281,0.417835685462202,0.505045803662653,0.448685027612752,0.51853333335
0.48,0.426535011195487,0.638449880815216,0.301969181836388,0.301265128691033,0.304977480183556,0.580423674772042,0.564398159655521,0.51953333335
0.53,0.534715435881001,0.638449816195616,0.449190340627497,0.444198678192526,0.447621195109425,0.530282742106628,0.564398159655521,0.52153333335
0.6,0.542964629632473,0.63844959635943,0.555094091534463,0.547834780828017,0.550110773224162,0.521602701803072,0.564398159655521,0.52053333335
0.47,0.440830167967545,0.638449795639096,0.287344753967522,0.287488560882715,0.290912532168696,0.524971262539971,0.564398159655521,0.51903333335
0.62,0.56102688210825,0.638449629873112,0.538979953661009,0.531942135470102,0.534501222661756,0.535249055842154,0.564398159655521,0.52103333335
0.57,0.544190911347187,0.638449963122434,0.552886026385602,0.545498309598898,0.547048886929621,0.518682139627045,0.564398159655521,0.52042666668
0.58,0.519260845911076,0.638449674530355,0.490118052876207,0.485023453439177,0.488223241357864,0.490737217283067,0.564398159655521,0.52053333335
0.61,0.618141696905267,0.644966782084246,0.699698999353015,0.702923376036031,0.708951425838485,0.72294105325014,0.53696004671259,0.711904761904762
0.62,0.580639399385626,0.64496649597109,0.660987929382422,0.664837423514362,0.671736072296841,0.636897094415273,0.53696004671259,0.648
0.57,0.5074585255418,0.644966675515433,0.451861398441917,0.459876545985767,0.466465184291335,0.4862207598529,0.299446742594852,0.450952380952381
0.58,0.591203024727117,0.644966560143979,0.677433889912883,0.678929666956808,0.684418127390186,0.739697080350913,0.53696004671259,0.696
0.67,0.587912419680987,0.64496667136034,0.690179369690927,0.691079670369666,0.696678402220087,0.663771594710896,0.53696004671259,0.703
0.63,0.606456191827569,0.644966610895834,0.599082557233026,0.602810095487259,0.609108899217205,0.64196796829867,0.454485302481038,0.6095
0.57,0.505382813716304,0.644966590339314,0.437236970573052,0.446099978177449,0.452400236276476,0.504737271638273,0.283843944401984,0.453
0.62,0.603325395302332,0.644966757822651,0.702778242991132,0.704109726893631,0.7085365910374,0.695149574059503,0.53696004671259,0.7145
0.67,0.612583129302315,0.644966398805009,0.69359073721183,0.69303049205865,0.69797559036269,0.706141918249935,0.53696004671259,0.710952380952381
0.93,0.688653578065572,0.646742344041857,0.600618560143613,0.606381759000647,0.61031558443175,0.788512221866449,0.855197397092199,0.554
0.93,0.852898619052358,0.646742367963391,0.735633436102072,0.740718614579896,0.745013443405465,0.886222084991501,0.968746809490325,0.67
0.44,0.612982440613213,0.646742261394579,0.487795835190975,0.497671784529632,0.502527201858315,0.733693811537057,0.733437070489507,0.469
0.94,0.78440596045512,0.646742068338294,0.676991591077276,0.681228966927325,0.685575269904348,0.848560709174387,0.968746809490325,0.6385
0.93,0.890922852830026,0.646741964303116,0.74679418612689,0.749673804080084,0.753373372290246,0.997140230454934,0.968746809490325,0.7385
0.44,0.589918279114141,0.646742103998016,0.488542981242276,0.498019689926263,0.502215641687108,0.720753457868978,0.733628145617287,0.465
0.93,0.844291837194568,0.646742343701797,0.73871267974019,0.741904965437496,0.74459860860438,0.996465933590538,0.968746809490325,0.704
0.94,0.834834778878405,0.646741984684155,0.729525173960888,0.730825730602516,0.73403760792967,0.890018176369117,0.968746809490325,0.709
0.58,0.620022792908392,0.639264782435441,0.690423118854676,0.686325546818813,0.691403230343712,0.671189879368018,0.631894980192297,0.691
0.64,0.608962125733228,0.639264671711535,0.680903489192588,0.674481841152448,0.679130206725314,0.634677992608261,0.631894980192297,0.626
0.51,0.469534955831056,0.639264611247029,0.589806676734687,0.586212266270042,0.591560703722432,0.39175877394641,0.567082064616978,0.5785
0.63,0.604290611849606,0.639264391410843,0.695710427641653,0.689848368905533,0.694050281837168,0.611824959732573,0.631894980192297,0.68
0.51,0.370847883963086,0.639264590690509,0.427961090074713,0.429502148960231,0.434852040781702,0.27967415180508,0.432983268217142,0.4385
0.55,0.53458055517135,0.639264469581768,0.630734388983398,0.627037041516693,0.632162749970871,0.571568422219379,0.631894980192297,0.6285
0.4962,0.537293319447018,0.639264658594182,0.622086100174379,0.617611922329328,0.622383389425841,0.510078794799802,0.631894980192297,0.66323833335
0.79,0.722407643342248,0.648714959260072,0.664952268281525,0.656046302135197,0.655145147557345,0.686758913768294,0.71599976297244,0.6965
0.67,0.608427519243144,0.648715242778934,0.557858635736821,0.550635181466851,0.549690646050043,0.59332165561521,0.601310454007216,0.5535
0.75,0.623925784742357,0.648714922442759,0.563218231104947,0.555986713402083,0.554760468755254,0.564569477704726,0.600286630929671,0.5565
0.6,0.546643323669195,0.648715160131655,0.445035910784183,0.441925206995836,0.441902263476608,0.525043933242632,0.478327803348665,0.482
0.79,0.692812383031444,0.648715466039443,0.67425442751452,0.664835007998183,0.663720446531266,0.505017079837406,0.71599976297244,0.634
0.74,0.683649483527327,0.64871496707537,0.634231666670483,0.625482389393529,0.624950331522641,0.604175577321484,0.71599976297244,0.63
0.65,0.663476141720106,0.648715095512056,0.592257069575292,0.584858756497328,0.584545978402477,0.540563368437615,0.633469926785807,0.613
0.79,0.769816253211256,0.648714863040192,0.704034261720098,0.693927226546288,0.692748433908539,0.734655116973692,0.71599976297244,0.7345
0.78,0.724496461099205,0.648714875675869,0.698160820482258,0.688494859132819,0.687035556517214,0.676771556245723,0.71599976297244,0.7065
0.6,0.524040460006298,0.648715074955535,0.430411482915318,0.428148639187518,0.427837315461748,0.587456696895247,0.462714582708716,0.469
0.78,0.709275780262832,0.648714909189551,0.682046682608804,0.672602213774904,0.671426005954808,0.677865523272755,0.71599976297244,0.686
0.76,0.717107029390532,0.648714883421231,0.686765249554096,0.675079153068719,0.673412669547963,0.6245614098013,0.71599976297244,0.6605
0.6034,0.675811245874528,0.648715142859209,0.624536493014984,0.616258412556615,0.615368664105887,0.75554502622978,0.71599976297244,0.6740966667
0.4,0.661470005050694,0.648827413671778,0.675481334375028,0.672880146090097,0.672541833330068,0.658692982229715,0.502287843555943,0.666
0.38,0.693118363995399,0.648827477844667,0.691927294905489,0.686972389532543,0.685223888423413,0.668222399838899,0.502287843555943,0.666
0.41,0.614438103740004,0.648827400159836,0.655550559320823,0.651476450959195,0.650319013370595,0.624589279833994,0.502287843555943,0.6545
0.35,0.572844281819648,0.648827528596522,0.613575962225632,0.610852818062994,0.609914660250432,0.567304683296338,0.420438910228934,0.616
0.42,0.72316498586048,0.648827296124659,0.725353154370437,0.719921288111954,0.718117115756494,0.760924879567299,0.502287843555943,0.7045
0.37,0.680087637551339,0.648827675523339,0.717271647983737,0.712152449469366,0.709342352070627,0.703349182047641,0.502287843555943,0.688
0.57,0.617899057990771,0.645317247474293,0.663557193152519,0.654430958487921,0.645105266106781,0.579535686130479,0.625805572790622,0.644
0.55,0.603102819477183,0.64531747105183,0.660709265177968,0.650854161941193,0.641075060664137,0.605499276229596,0.625805572790622,0.6535
0.58,0.600577616286706,0.645317268801533,0.652767366595682,0.645270740877155,0.63713327003155,0.613334912818282,0.625805572790622,0.6545
0.61,0.602593733577133,0.645317255289592,0.632836591541478,0.623867045746253,0.614910450072077,0.663169718754355,0.625805572790622,0.6385
0.59,0.61851432303662,0.645317197403773,0.680651607479798,0.670986870127628,0.661386124504244,0.663864436047949,0.625805572790622,0.674
0.55,0.544995348822421,0.519740169165964,0.559312858871188,0.55861527719443,0.592237118734878,0.551199442074715,0.596443895769121,0.5485
0.54,0.516511691194757,0.519740085303105,0.528543687482882,0.5261127457368,0.55896355582582,0.543114312655913,0.596443895769121,0.543
0.47,0.469578854311073,0.519740062597152,0.311475257960091,0.315568447144166,0.349750877187728,0.547242302909704,0.596443895769121,0.53
0.51,0.522984353456391,0.519740368504939,0.540693774690428,0.538478248146514,0.571569060242386,0.551092866260745,0.596443895769121,0.543
0.5,0.524517188846901,0.519739997977552,0.4586964167512,0.458501996645658,0.492394592113597,0.545890764757814,0.596443895769121,0.5335
0.48,0.473439816459756,0.519739977421032,0.296850830091226,0.301791879335848,0.335685929172868,0.538075825536305,0.596443895769121,0.528
0.517077667,0.51226964635611,0.519740045324705,0.490975840190892,0.489901652704945,0.523217277817007,0.553549054903777,0.596443895769121,0.528345
0.52,0.51612817787707,0.64669583377005,0.59389126074267,0.590816906594654,0.574953992451627,0.512904895745866,0.463787896923619,0.6605
0.46,0.462276228041366,0.646695865144626,0.501224855137261,0.50023583268291,0.484380868204198,0.478375642720622,0.348074764880851,0.5935
0.55,0.577287860287511,0.646695805742059,0.642040885752412,0.638176345827115,0.622368833357483,0.571711114904161,0.463787896923619,0.7235
0.54,0.528451107797834,0.646695851891418,0.620053306641118,0.616851333055731,0.601046405403752,0.574196158352072,0.463787896923619,0.692
0.55,0.509651052245347,0.648033536067789,0.550839713090006,0.535455030496678,0.541693587903781,0.585242349507936,0.484039398811072,0.577
0.58,0.589675365494557,0.648033273876167,0.647143519077873,0.631705933554259,0.639176093335851,0.548417446877065,0.591373824725848,0.655
0.53,0.610143813577381,0.648033338049056,0.663589479608334,0.645798176996704,0.651858148429197,0.517713399674193,0.591373824725848,0.692
0.58,0.574252035453419,0.648033260364226,0.627212744023668,0.610302238423356,0.616953273376379,0.660934939920049,0.591373824725848,0.655
0.6,0.601296483925991,0.648033176710087,0.679746326907281,0.659899002098547,0.6654156114017,0.624543028114593,0.591373824725848,0.6985
0.51,0.518086675642901,0.646048980541823,0.595451501182449,0.538733272430072,0.511576276027682,0.506673303154501,0.561530489959412,0.614
0.51,0.518573571358721,0.646048688772397,0.589231797585831,0.53283155415543,0.505794926915665,0.541471189586894,0.561530489959412,0.62
0.5,0.422390667568619,0.646048800439306,0.379130217710959,0.328536879234069,0.302052037218382,0.587851903852464,0.561530489959412,0.4615
0.52,0.536919284782716,0.646048681125445,0.620112410429571,0.561342919910322,0.533874003460944,0.537064971022847,0.561530489959412,0.661
0.47,0.480247860141602,0.646048751551008,0.566531942699478,0.511947298585582,0.485609358563897,0.495776198135603,0.561530489959412,0.585
0.88,0.751868813480287,0.640376371567708,0.728380391184967,0.7312947897074,0.729720278258574,0.758051158788329,0.766935048051668,0.704
0.86,0.724098550543432,0.640376287704849,0.69761121979666,0.69879225824977,0.696446715349516,0.705691560706628,0.766935048051668,0.668
0.86,0.689760533366325,0.640375995935424,0.691391516200043,0.692890539975128,0.690665366237499,0.693272283222614,0.766935048051668,0.646
0.48,0.495071418206232,0.640376264998895,0.480542790273869,0.488247959657136,0.487234036711423,0.466680784705366,0.530710950961913,0.462
0.9,0.739247188609629,0.64037598054311,0.733667699971944,0.73481761179412,0.732367329752029,0.753826562533313,0.766935048051668,0.7145
0.45,0.475770204021063,0.640376179822776,0.465918362405004,0.474471391848818,0.473169088696564,0.434359910664538,0.515192843759982,0.454
0.9,0.740524000604943,0.640376014056791,0.717553562098491,0.718924966436205,0.716757779189623,0.752911000594301,0.766935048051668,0.6685
0.8,0.660041818365754,0.640376058714034,0.668691661313689,0.67200628440528,0.670479797885732,0.693511470276756,0.766935048051668,0.6105
0.776533333,0.671444808652272,0.640376247726449,0.66004337250467,0.662581165217915,0.660700437340702,0.656670155752014,0.766935048051668,0.60727000005
0.66,0.609497309232235,0.64703596980657,0.722780635165373,0.724208682387943,0.710947018080285,0.57540862319808,0.583967801809057,0.6915
0.65,0.584189860606043,0.647035683693414,0.68406956519478,0.686122729866275,0.673731664538641,0.509970670920198,0.583967801809057,0.649
0.59,0.507219955309921,0.647035625548861,0.59312535457504,0.595223358743927,0.581318981811781,0.523662937989533,0.468254669766289,0.5765
0.57,0.570738962933767,0.647036169145545,0.704161550984612,0.704071653340027,0.690278959587793,0.584737743023673,0.583967801809057,0.691
0.64,0.607130477386697,0.647035747866303,0.700515525725241,0.700214973308721,0.686413719631986,0.62582114164293,0.583967801809057,0.682
0.69,0.575843401738835,0.647035859082664,0.713261005503285,0.712364976721579,0.698673994461887,0.614769925240509,0.583967801809057,0.697
0.51,0.416817419663929,0.647035705841194,0.475690180305576,0.481509757734311,0.468149216361928,0.409922196496409,0.388494612899347,0.436
0.67,0.602229923805831,0.647035578781971,0.72806794395235,0.727731504474663,0.713594069573741,0.567920931163955,0.583967801809057,0.71
0.7,0.599622293474028,0.647035945544975,0.72585987880349,0.725395033245544,0.7105321832792,0.600189589418837,0.583967801809057,0.6755
0.69,0.595867187989615,0.647035586527333,0.716672373024188,0.714315798410563,0.69997118260449,0.573308855462286,0.583967801809057,0.6805
0.64,0.536953439906673,0.647035656952896,0.663091905294095,0.664920177085823,0.651706537707443,0.550323465084865,0.583967801809057,0.626
0.59,0.602646386533301,0.637807862580515,0.599296377220489,0.61060812219004,0.613344024583433,0.566324155547725,0.645545432385378,0.59162666665
0.43,0.443258051209393,0.637808131643987,0.388447651294315,0.405965541872048,0.409912695057357,0.689096721722385,0.410618286227398,0.56962666665
0.6,0.647194042452965,0.637808016272533,0.614020142765282,0.625018662843089,0.627865638156208,0.627632182169525,0.645545432385378,0.58262666665
0.63,0.683175436859342,0.637807834552524,0.64744600223023,0.6579675614225,0.660758865489289,0.627330439566783,0.645545432385378,0.59612666665
0.62,0.654006452009245,0.637808278603752,0.638869993003589,0.648978784187693,0.650807729788982,0.593801396134473,0.645545432385378,0.58512666665
0.65,0.649479490162,0.637807854933563,0.630176990064228,0.639119487944932,0.641423101128712,0.554579715735338,0.645545432385378,0.58512666665
0.7,0.620569271834679,0.638506965840186,0.675350527628374,0.679841420813616,0.688384612806694,0.6692213157352,0.688224784665551,0.665
0.63,0.517064120917428,0.638506997214762,0.582684122022965,0.589260346901871,0.597811488559265,0.521567938568845,0.572511652622782,0.571
0.76,0.649163768644816,0.638507540811445,0.693720318432538,0.698108641497972,0.706771466335277,0.677798930149775,0.688224784665551,0.6795
0.5,0.440218657743109,0.638507077507095,0.465248947753501,0.475546745892255,0.484641723109412,0.452037298671051,0.451741965077418,0.458
0.75,0.674020588589995,0.638506950447872,0.717626711400276,0.721768492632608,0.730086576321225,0.721453352287564,0.688224784665551,0.737
0.76,0.675457567685615,0.638507317210876,0.715418646251416,0.719432021403489,0.727024690026684,0.711966920300873,0.688224784665551,0.7315
0.61,0.595462258868914,0.638507028618797,0.652650672742021,0.658957165243768,0.668199044454927,0.623663397558953,0.688224784665551,0.7055
0.664066667,0.602145656388284,0.638507217631211,0.644002383933002,0.649532046056403,0.658419683909897,0.609762240566016,0.688224784665551,0.64780166675
0.7,0.542877595705191,0.641367456981075,0.579891039809356,0.577049187247003,0.563276017066362,0.627359302181405,0.49253364154887,0.5705
0.68,0.613511264650124,0.641367480902609,0.714905915767814,0.711386042826253,0.697973876040077,0.655881311260676,0.591847356149842,0.6705
0.72,0.576875593262551,0.64136739703975,0.684136744379508,0.678883511368622,0.664700313131019,0.624012431478056,0.591847356149842,0.629
0.58,0.570912476282142,0.641367680241584,0.696286831587054,0.691249013778336,0.677305817547585,0.651438540929431,0.591847356149842,0.672
0.72,0.600372398642188,0.641367123391693,0.704079086681338,0.699016219555057,0.685011376971127,0.676435540938213,0.591847356149842,0.667
0.67,0.592830754517906,0.641367456641014,0.717985159405932,0.712572393683853,0.697559041238992,0.68401336765939,0.591847356149842,0.6995
0.35,0.561424176472796,0.641330386287464,0.686870425582352,0.683389450129145,0.673828658869175,0.517595161135033,0.581160171238883,0.636
0.33,0.492480610183425,0.641330349470151,0.585136388405775,0.583329861396031,0.573443980067084,0.499914287826397,0.465447039196114,0.5675
0.45,0.457289436472026,0.641330587159047,0.46695406808501,0.469268354989784,0.460585774788438,0.433946837321227,0.37647272878533,0.4665
0.33,0.535415824289244,0.641330893066835,0.696172584815347,0.692178155992131,0.682403957843096,0.538995201459984,0.581160171238883,0.6415
0.35,0.55827179445283,0.641330471787593,0.692526559555976,0.688321475960825,0.678538717887289,0.538041977912639,0.581160171238883,0.6805
0.41,0.548466831098358,0.641330522539448,0.614175226876119,0.612201904491276,0.603229489714307,0.564698015467622,0.510083965522849,0.593
0.39,0.58362058876367,0.641330302703262,0.720078977783085,0.715838007126767,0.705719067829044,0.600347294810091,0.581160171238883,0.6965
0.45,0.44232904336347,0.641330501982928,0.452329640216145,0.455491787181466,0.446520826773578,0.453927325331062,0.363026337354415,0.431
0.4,0.563516639014012,0.641330669466265,0.717870912634225,0.713501535897649,0.702657181534503,0.608470913939523,0.581160171238883,0.6955
0.4,0.515640409560438,0.641330380874186,0.65510293912483,0.653026679737928,0.643831535962746,0.533223218509033,0.581160171238883,0.6
0.5865,0.529811151194728,0.641330569886601,0.646454650315811,0.643601560550563,0.634052175417717,0.515869834368901,0.581160171238883,0.6334200001
0.6,0.461167159122791,0.644893715306936,0.58408717502664,0.587354952624657,0.59206050180084,0.562906604316003,0.443488652492954,0.567
0.58,0.514063675215102,0.644893655365611,0.688332879596792,0.689189276746276,0.693484797865497,0.609678485365883,0.542638105195726,0.656
0.6,0.510175869493537,0.644893363596186,0.682113176000175,0.683287558471634,0.68770344875348,0.611305876751653,0.542638105195726,0.6715
0.6,0.513139764217866,0.644893453115314,0.680390981014506,0.683605855682238,0.68954300723291,0.584120923862843,0.542638105195726,0.653
0.51,0.446099605811886,0.644893394970761,0.589446770394766,0.59270648455989,0.597130324506051,0.581120336106943,0.426924973152958,0.607
0.54,0.522730473778166,0.644893517288203,0.696836941544968,0.697698099124683,0.702225062326255,0.618948121415701,0.542638105195726,0.6955
0.64,0.526083076999125,0.644893628504564,0.709582421323011,0.709848102537541,0.714485337156156,0.623750573030021,0.542638105195726,0.7015
0.54,0.484741265125162,0.644893426374796,0.659413321113821,0.662403302901786,0.667517880401712,0.58370073293616,0.542638105195726,0.6455
0.7,0.610582681747273,0.644406092697281,0.627429541016314,0.618867000539441,0.612740374678216,0.65371567637733,0.679362504990495,0.61
0.67,0.625346619965714,0.64440600129778,0.691358694828088,0.681879470278731,0.67482559967279,0.663777332911418,0.679362504990495,0.69
