"nInstances","nClasses","AdaBoostM1","Bagging","DecisionStump","DecisionTable","IBk","J48","JRip","KStar","Logistic","LogitBoost","LWL","MultilayerPerceptron","NaiveBayes","OneR","PART","RandomCommittee","RandomForest","SimpleLogistic","SMO","Stacking","SVM","Vote","ZeroR","median1","mean1","sdt1","skewness1","median2","mean2","sdt2","skewness2","median3","mean3","sdt3","skewness3","median4","mean4","sdt4","skewness4","entro_Class","totalCorr","SAR"
100,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.81
100,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.71
100,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.82
100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.5
100,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.8
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.42
100,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.81
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.82
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.42
100,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.84
100,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.84
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.84
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.771916113,0.368079034,0.000176489,0.197386891,0.047083449,0.051643813,0.000435773,0.825209106,0.260196756,0.00071598,0.693918923,0.001567627,0.158331947,0.166666667,0.00397281,0.29217772,1.37141934,4.866259537,0.76
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.771842518,0.190691548,0.000161882,0.197386891,0.047083449,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.37141934,4.866259537,0.793333333
100,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.66
100,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.62
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.73
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.67
100,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.68
100,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.68
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.51
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.44
100,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.77
100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.67
100,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.66
100,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.77
100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.61
100,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.69
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.44
100,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.75
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.7
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.44
100,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.76
100,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.78
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.75
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.771842518,0.190691548,0.000161882,0.397196368,0.168910011,0.064638007,0.000305256,0.826517918,0.676511566,0.000722889,0.658265066,0.001638943,0.15737659,0.555555556,0.005228677,0.29321539,1.087366614,4.856259537,0.64
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.771914858,0.261646542,0.000224007,0.397196368,0.168910011,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.087366614,4.856259537,0.66
100,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.61
100,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.57
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.61
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.62
100,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.56
100,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.57
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.52
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.41
100,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.61
100,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.61
100,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.66
100,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.66
100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.57
100,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.62
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.42
100,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.61
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.61
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.42
100,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.69
100,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.62
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.68
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.62
100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.771914858,0.261646542,0.000224007,0.427295723,0.520332541,0.052541996,0.000495797,0.826268753,0.73598511,0.000687913,0.659018999,0.001388895,0.156474112,0.277777778,0.004037236,0.289647821,1.37101934,4.856259537,0.626
100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.79
100,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.75
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.84
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.79
100,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.8
100,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.8
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.63
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.49
100,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.79
100,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.8
100,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.78
100,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.84
100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.79
100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.8
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.49
100,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.8
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.83
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.49
100,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.83
100,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.83
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.81
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.7
100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.771817383,0.29712404,0.000229473,0.227008229,0.053994377,0.058085587,0.000424915,0.825472816,0.438617389,0.001040605,0.694307026,0.002219594,0.156463288,0.444444444,0.006545561,0.296141956,0.687972179,4.846259537,0.71
100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771844494,0.226169045,0.000161043,0.737597291,0.109160025,0.058448071,0.000343841,0.824978459,0.498090933,0.00049442,0.687991065,0.001196787,0.15542021,0.222222222,0.003002689,0.304891922,0.688172179,4.886259537,0.77
100,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771844494,0.226169045,0.000161043,0.737597291,0.109160025,0.058448071,0.000343841,0.824978459,0.498090933,0.00049442,0.687991065,0.001196787,0.15542021,0.222222222,0.003002689,0.304891922,0.688172179,4.886259537,0.72
